Id,X,Y,Signal,Bincode
4151,720,18,74,501.0
4152,720,22,74,501.0
4153,720,29,70,501.0
4154,720,30,70,501.0
4155,720,36,20,500.0
4156,720,72,70,501.0
4157,721,-65,70,501.0
4158,721,-7,206,504.0
4159,721,0,70,501.0
4160,721,1,70,501.0
4161,721,2,70,501.0
4162,721,20,116,502.0
4163,721,29,70,501.0
4164,721,84,20,500.0
4165,721,85,20,500.0
4166,721,86,20,500.0
4167,721,89,20,500.0
4168,721,90,20,500.0
4169,721,119,111,502.0
4170,722,-92,116,502.0
4171,722,-79,74,501.0
4172,722,-65,70,501.0
4173,722,0,70,501.0
4174,722,19,116,502.0
4175,722,21,116,502.0
4176,722,29,70,501.0
4177,722,72,70,501.0
4178,722,118,74,501.0
4179,723,-165,74,501.0
4180,723,-1,70,501.0
4181,723,0,70,501.0
4182,723,20,116,502.0
4183,723,72,70,501.0
4184,723,116,116,502.0
4185,724,-164,74,501.0
4186,724,-94,116,502.0
4187,724,-91,116,502.0
4188,724,-54,166,503.0
4189,724,-35,20,500.0
4190,724,18,74,501.0
4191,724,22,74,501.0
4192,724,115,116,502.0
4193,724,117,116,502.0
4194,725,-162,179,503.0
4195,725,-92,116,502.0
4196,725,-54,166,503.0
4197,725,-35,20,500.0
4198,725,17,74,501.0
4199,725,23,74,501.0
4200,725,47,83,501.0
4201,725,116,116,502.0
4202,726,-93,116,502.0
4203,726,-90,116,502.0
4204,726,-54,166,503.0
4205,726,-25,243,504.0
4206,726,-24,243,504.0
4207,726,-20,243,504.0
4208,726,-19,243,504.0
4209,726,67,116,502.0
4210,726,118,74,501.0
4211,727,-54,166,503.0
4212,727,-25,243,504.0
4213,727,-24,243,504.0
4214,727,-20,243,504.0
4215,727,-19,243,504.0
4216,727,-12,83,501.0
4217,727,-11,83,501.0
4218,727,-10,83,501.0
4219,727,53,70,501.0
4220,727,54,70,501.0
4221,727,113,111,502.0
4222,727,119,111,502.0
4223,728,-35,20,500.0
4224,728,-26,243,504.0
4225,728,-18,243,504.0
4226,728,-10,83,501.0
4227,728,53,70,501.0
4228,728,100,83,501.0
4229,729,-119,83,501.0
4230,729,-118,83,501.0
4231,729,-117,83,501.0
4232,729,-106,74,501.0
4233,729,-100,74,501.0
4234,729,-35,20,500.0
4235,729,-10,83,501.0
4236,729,51,70,501.0
4237,729,52,70,501.0
4238,729,53,70,501.0
4239,730,-147,70,501.0
4240,730,-146,70,501.0
4241,730,-117,83,501.0
4242,730,-105,74,501.0
4243,730,-101,74,501.0
4244,730,-35,20,500.0
4245,730,-10,83,501.0
4246,730,18,74,501.0
4247,730,24,74,501.0
4248,730,95,116,502.0
4249,731,-147,70,501.0
4250,731,-117,83,501.0
4251,731,-103,179,503.0
4252,732,-149,70,501.0
4253,732,-148,70,501.0
4254,732,-147,70,501.0
4255,732,-136,70,501.0
4256,732,-135,70,501.0
4257,732,-104,179,503.0
4258,732,-103,179,503.0
4259,732,-102,179,503.0
4260,732,-24,74,501.0
4261,732,63,74,501.0
4262,732,93,116,502.0
4263,732,96,116,502.0
4264,732,119,116,502.0
4265,733,-136,70,501.0
4266,733,-129,83,501.0
4267,733,-128,83,501.0
4268,733,-127,83,501.0
4269,733,-126,83,501.0
4270,733,-85,74,501.0
4271,733,-79,74,501.0
4272,733,-26,116,502.0
4273,733,5,116,502.0
4274,733,8,116,502.0
4275,733,9,116,502.0
4276,733,13,116,502.0
4277,733,16,116,502.0
4278,733,63,74,501.0
4279,733,72,100,502.0
4280,733,82,20,500.0
4281,733,95,116,502.0
4282,734,-162,83,501.0
4283,734,-138,70,501.0
4284,734,-137,70,501.0
4285,734,-136,70,501.0
4286,734,-129,83,501.0
4287,734,-84,74,501.0
4288,734,-80,74,501.0
4289,734,-48,83,501.0
4290,734,-27,116,502.0
4291,734,-25,116,502.0
4292,734,38,83,501.0
4293,734,63,74,501.0
4294,734,82,20,500.0
4295,734,94,116,502.0
4296,734,97,116,502.0
4297,735,-129,83,501.0
4298,735,-82,179,503.0
4299,735,-48,83,501.0
4300,735,-26,116,502.0
4301,735,15,116,502.0
4302,735,38,83,501.0
4303,735,44,83,501.0
4304,735,45,83,501.0
4305,735,60,74,501.0
4306,735,61,74,501.0
4307,735,62,74,501.0
4308,735,64,74,501.0
4309,735,65,74,501.0
4310,735,66,74,501.0
4311,735,82,20,500.0
4312,736,-136,116,502.0
4313,736,-101,83,501.0
4314,736,-99,83,501.0
4315,736,-83,179,503.0
4316,736,-82,179,503.0
4317,736,-81,179,503.0
4318,736,-58,111,502.0
4319,736,-51,83,501.0
4320,736,-50,83,501.0
4321,736,-49,83,501.0
4322,736,-48,83,501.0
4323,736,-28,74,501.0
4324,736,-24,74,501.0
4325,736,38,83,501.0
4326,736,63,74,501.0
4327,736,120,83,501.0
4328,736,122,83,501.0
4329,737,-82,179,503.0
4330,737,-73,116,502.0
4331,737,-57,74,501.0
4332,737,-34,243,504.0
4333,737,-29,111,502.0
4334,737,-23,111,502.0
4335,737,27,206,504.0
4336,737,28,206,504.0
4337,737,37,83,501.0
4338,737,38,83,501.0
4339,737,63,74,501.0
4340,737,90,116,502.0
4341,737,93,116,502.0
4342,737,94,116,502.0
4343,737,98,116,502.0
4344,737,101,116,502.0
4345,738,-153,20,500.0
4346,738,-152,20,500.0
4347,738,-151,20,500.0
4348,738,-137,116,502.0
4349,738,-117,70,501.0
4350,738,-116,70,501.0
4351,738,-101,83,501.0
4352,738,-84,74,501.0
4353,738,-80,74,501.0
4354,738,-65,100,502.0
4355,738,-55,116,502.0
4356,738,-12,70,501.0
4357,738,28,206,504.0
4358,738,52,70,501.0
4359,738,63,74,501.0
4360,738,108,83,501.0
4361,738,109,83,501.0
4362,738,110,83,501.0
4363,738,120,83,501.0
4364,739,-117,70,501.0
4365,739,-85,74,501.0
4366,739,-79,74,501.0
4367,739,-66,100,502.0
4368,739,-12,70,501.0
4369,739,-11,70,501.0
4370,739,-10,70,501.0
4371,739,28,206,504.0
4372,739,100,116,502.0
4373,739,104,70,501.0
4374,739,105,70,501.0
4375,740,-119,70,501.0
4376,740,-118,70,501.0
4377,740,-117,70,501.0
4378,740,-106,116,502.0
4379,740,-67,100,502.0
4380,740,-10,70,501.0
4381,740,115,116,502.0
4382,741,-147,83,501.0
4383,741,-146,83,501.0
4384,741,-145,83,501.0
4385,741,-144,83,501.0
4386,741,-68,100,502.0
4387,741,-38,111,502.0
4388,741,-10,70,501.0
4389,741,26,206,504.0
4390,742,-163,206,504.0
4391,742,-147,83,501.0
4392,742,-108,116,502.0
4393,742,-105,116,502.0
4394,742,-69,100,502.0
4395,742,11,74,501.0
4396,742,100,116,502.0
4397,742,113,116,502.0
4398,742,116,116,502.0
4399,743,-163,206,504.0
4400,743,-147,83,501.0
4401,743,-136,74,501.0
4402,743,-130,74,501.0
4403,743,-106,116,502.0
4404,743,-91,74,501.0
4405,743,-90,74,501.0
4406,743,-57,70,501.0
4407,743,-56,70,501.0
4408,743,-33,243,504.0
4409,743,-32,243,504.0
4410,743,10,74,501.0
4411,743,24,206,504.0
4412,743,100,116,502.0
4413,743,115,116,502.0
4414,744,-135,74,501.0
4415,744,-131,74,501.0
4416,744,-107,116,502.0
4417,744,-104,116,502.0
4418,744,-88,74,501.0
4419,744,-57,70,501.0
4420,744,-33,243,504.0
4421,744,-32,243,504.0
4422,744,69,70,501.0
4423,744,70,70,501.0
4424,744,71,70,501.0
4425,744,114,116,502.0
4426,744,117,116,502.0
4427,745,-133,116,502.0
4428,745,-88,74,501.0
4429,745,-80,74,501.0
4430,745,-74,74,501.0
4431,745,-59,70,501.0
4432,745,-58,70,501.0
4433,745,-57,70,501.0
4434,745,-45,116,502.0
4435,745,-44,116,502.0
4436,745,-34,243,504.0
4437,745,-23,100,502.0
4438,745,4,83,501.0
4439,745,25,206,504.0
4440,746,-134,116,502.0
4441,746,-133,116,502.0
4442,746,-132,116,502.0
4443,746,-88,74,501.0
4444,746,-79,74,501.0
4445,746,-75,74,501.0
4446,746,-24,100,502.0
4447,746,4,83,501.0
4448,746,21,70,501.0
4449,746,26,206,504.0
4450,746,29,206,504.0
4451,746,52,70,501.0
4452,746,53,70,501.0
4453,746,54,70,501.0
4454,746,55,70,501.0
4455,746,58,70,501.0
4456,746,100,116,502.0
4457,747,-133,116,502.0
4458,747,-92,116,502.0
4459,747,-89,116,502.0
4460,747,-77,116,502.0
4461,747,-25,100,502.0
4462,747,4,83,501.0
4463,747,10,74,501.0
4464,747,21,70,501.0
4465,748,-135,74,501.0
4466,748,-131,74,501.0
4467,748,-112,83,501.0
4468,748,-111,83,501.0
4469,748,-110,83,501.0
4470,748,-109,83,501.0
4471,748,-78,116,502.0
4472,748,-76,116,502.0
4473,748,-26,100,502.0
4474,748,2,83,501.0
4475,748,3,83,501.0
4476,748,4,83,501.0
4477,748,11,74,501.0
4478,748,19,70,501.0
4479,748,20,70,501.0
4480,748,21,70,501.0
4481,748,75,166,503.0
4482,749,-136,74,501.0
4483,749,-130,74,501.0
4484,749,-109,83,501.0
4485,749,-77,116,502.0
4486,749,-27,100,502.0
4487,749,26,116,502.0
4488,749,29,116,502.0
4489,749,30,116,502.0
4490,749,38,74,501.0
4491,749,75,166,503.0
4492,749,80,166,503.0
4493,749,100,116,502.0
4494,750,-123,166,503.0
4495,750,-109,83,501.0
4496,750,-79,74,501.0
4497,750,-75,74,501.0
4498,750,39,74,501.0
4499,750,75,166,503.0
4500,750,78,166,503.0
4501,750,82,166,503.0
4502,751,-121,166,503.0
4503,751,-93,83,501.0
4504,751,-91,83,501.0
4505,751,-80,74,501.0
4506,751,-74,74,501.0
4507,751,-42,74,501.0
4508,751,-36,74,501.0
4509,751,41,116,502.0
4510,751,57,74,501.0
4511,751,61,166,503.0
4512,751,75,166,503.0
4513,751,104,83,501.0
4514,752,-87,74,501.0
4515,752,-58,100,502.0
4516,752,-41,74,501.0
4517,752,-37,74,501.0
4518,752,40,116,502.0
4519,752,58,74,501.0
4520,752,61,166,503.0
4521,752,66,166,503.0
4522,753,-93,83,501.0
4523,753,-86,74,501.0
4524,753,-59,100,502.0
4525,753,-39,179,503.0
4526,753,61,166,503.0
4527,753,64,166,503.0
4528,753,68,166,503.0
4529,753,78,166,503.0
4530,753,81,166,503.0
4531,753,285,100,502.0
4532,754,-125,166,503.0
4533,754,-122,166,503.0
4534,754,-60,100,502.0
4535,754,-40,179,503.0
4536,754,-39,179,503.0
4537,754,-38,179,503.0
4538,754,39,74,501.0
4539,754,45,70,501.0
4540,754,61,166,503.0
4541,755,-98,116,502.0
4542,755,-85,116,502.0
4543,755,-61,100,502.0
4544,755,-39,179,503.0
4545,755,38,74,501.0
4546,755,45,70,501.0
4547,755,46,70,501.0
4548,755,47,70,501.0
4549,755,81,166,503.0
4550,755,82,166,503.0
4551,756,-122,166,503.0
4552,756,-121,166,503.0
4553,756,-120,166,503.0
4554,756,-119,166,503.0
4555,756,-111,70,501.0
4556,756,-84,116,502.0
4557,756,-76,74,501.0
4558,756,-62,100,502.0
4559,756,-41,74,501.0
4560,756,-37,74,501.0
4561,756,-18,74,501.0
4562,756,47,70,501.0
4563,756,58,74,501.0
4564,756,64,166,503.0
4565,756,67,166,503.0
4566,757,-138,206,504.0
4567,757,-137,206,504.0
4568,757,-111,70,501.0
4569,757,-100,116,502.0
4570,757,-97,116,502.0
4571,757,-86,74,501.0
4572,757,-42,74,501.0
4573,757,-36,74,501.0
4574,757,3,70,501.0
4575,757,4,70,501.0
4576,757,5,70,501.0
4577,757,6,70,501.0
4578,757,47,70,501.0
4579,757,57,74,501.0
4580,757,80,116,502.0
4581,757,85,166,503.0
4582,758,-137,206,504.0
4583,758,-98,116,502.0
4584,758,-87,74,501.0
4585,758,6,70,501.0
4586,758,16,166,503.0
4587,758,67,166,503.0
4588,758,68,166,503.0
4589,758,69,166,503.0
4590,758,70,166,503.0
4591,758,78,74,501.0
4592,758,82,74,501.0
4593,758,85,166,503.0
4594,759,-137,206,504.0
4595,759,-99,116,502.0
4596,759,-96,116,502.0
4597,759,6,70,501.0
4598,759,77,74,501.0
4599,759,85,166,503.0
4600,759,88,166,503.0
4601,760,-11,83,501.0
4602,760,85,166,503.0
4603,760,102,100,502.0
4604,760,109,116,502.0
4605,761,-127,70,501.0
4606,761,-11,83,501.0
4607,761,36,116,502.0
4608,761,97,70,501.0
4609,761,98,70,501.0
4610,762,-127,70,501.0
4611,762,-119,74,501.0
4612,762,-18,74,501.0
4613,762,-11,83,501.0
4614,762,88,166,503.0
4615,762,97,70,501.0
4616,762,107,116,502.0
4617,763,-128,70,501.0
4618,763,-127,70,501.0
4619,763,-119,74,501.0
4620,763,-105,74,501.0
4621,763,-13,83,501.0
4622,763,-12,83,501.0
4623,763,-11,83,501.0
4624,763,95,70,501.0
4625,763,96,70,501.0
4626,763,97,70,501.0
4627,764,-119,74,501.0
4628,764,-30,100,502.0
4629,764,73,70,501.0
4630,765,-122,74,501.0
4631,765,-121,74,501.0
4632,765,-120,74,501.0
4633,765,-118,74,501.0
4634,765,-117,74,501.0
4635,765,-116,74,501.0
4636,765,-31,100,502.0
4637,765,40,83,501.0
4638,765,73,70,501.0
4639,765,78,116,502.0
4640,765,81,116,502.0
4641,766,-140,70,501.0
4642,766,-139,70,501.0
4643,766,-138,70,501.0
4644,766,-119,74,501.0
4645,766,-32,100,502.0
4646,766,40,83,501.0
4647,766,63,179,503.0
4648,766,64,179,503.0
4649,766,65,179,503.0
4650,766,73,70,501.0
4651,766,80,116,502.0
4652,767,-138,70,501.0
4653,767,-99,111,502.0
4654,767,-93,111,502.0
4655,767,-33,100,502.0
4656,767,64,179,503.0
4657,767,82,116,502.0
4658,768,-98,74,501.0
4659,768,-94,74,501.0
4660,768,-46,206,504.0
4661,768,-45,206,504.0
4662,768,-34,100,502.0
4663,768,62,74,501.0
4664,769,-116,206,504.0
4665,769,-105,74,501.0
4666,769,-96,116,502.0
4667,769,-67,83,501.0
4668,769,-57,74,501.0
4669,769,-45,206,504.0
4670,769,61,74,501.0
4671,769,101,50,500.0
4672,770,-116,206,504.0
4673,770,-97,116,502.0
4674,770,-95,116,502.0
4675,770,-67,83,501.0
4676,770,-57,74,501.0
4677,770,-45,206,504.0
4678,770,5,83,501.0
4679,770,6,83,501.0
4680,770,7,83,501.0
4681,770,8,83,501.0
4682,770,27,50,500.0
4683,770,35,50,500.0
4684,770,102,90,501.0
4685,770,103,90,501.0
4686,771,-96,116,502.0
4687,771,-67,83,501.0
4688,771,-57,74,501.0
4689,771,5,83,501.0
4690,771,28,90,501.0
4691,771,29,90,501.0
4692,771,33,90,501.0
4693,771,34,90,501.0
4694,771,89,206,504.0
4695,771,102,90,501.0
4696,772,-130,116,502.0
4697,772,-117,206,504.0
4698,772,-116,206,504.0
4699,772,-114,206,504.0
4700,772,-98,74,501.0
4701,772,-94,74,501.0
4702,772,-69,83,501.0
4703,772,-68,83,501.0
4704,772,-67,83,501.0
4705,772,-60,74,501.0
4706,772,-59,74,501.0
4707,772,-58,74,501.0
4708,772,-56,74,501.0
4709,772,-55,74,501.0
4710,772,-54,74,501.0
4711,772,-47,206,504.0
4712,772,-24,50,500.0
4713,772,-16,50,500.0
4714,772,-5,83,501.0
4715,772,-4,83,501.0
4716,772,-3,83,501.0
4717,772,5,83,501.0
4718,772,16,70,501.0
4719,772,17,70,501.0
4720,772,18,70,501.0
4721,772,28,90,501.0
4722,772,29,50,500.0
4723,772,33,50,500.0
4724,772,34,90,501.0
4725,772,72,70,501.0
4726,772,90,206,504.0
4727,773,-99,111,502.0
4728,773,-93,111,502.0
4729,773,-82,179,503.0
4730,773,-57,74,501.0
4731,773,-23,90,501.0
4732,773,-22,90,501.0
4733,773,-18,90,501.0
4734,773,-17,90,501.0
4735,773,-3,83,501.0
4736,773,16,70,501.0
4737,773,68,20,500.0
4738,773,69,20,500.0
4739,773,72,70,501.0
4740,773,73,70,501.0
4741,773,74,70,501.0
4742,773,90,206,504.0
4743,774,-129,116,502.0
4744,774,-116,206,504.0
4745,774,-83,179,503.0
4746,774,-82,179,503.0
4747,774,-80,70,501.0
4748,774,-79,70,501.0
4749,774,-78,70,501.0
4750,774,-77,70,501.0
4751,774,-57,74,501.0
4752,774,-3,83,501.0
4753,774,15,70,501.0
4754,774,16,70,501.0
4755,774,31,50,500.0
4756,774,63,243,504.0
4757,774,74,70,501.0
4758,774,285,116,502.0
4759,775,-130,116,502.0
4760,775,-116,206,504.0
4761,775,-82,179,503.0
4762,775,-77,70,501.0
4763,775,-57,74,501.0
4764,775,-3,83,501.0
4765,775,51,20,500.0
4766,775,52,20,500.0
4767,775,55,20,500.0
4768,775,56,20,500.0
4769,775,57,20,500.0
4770,775,74,70,501.0
4771,775,88,206,504.0
4772,776,-131,116,502.0
4773,776,-128,116,502.0
4774,776,-77,70,501.0
4775,776,-48,206,504.0
4776,776,28,90,501.0
4777,776,29,50,500.0
4778,776,33,50,500.0
4779,776,34,90,501.0
4780,777,-47,206,504.0
4781,777,-44,206,504.0
4782,777,28,90,501.0
4783,777,29,90,501.0
4784,777,33,90,501.0
4785,777,34,90,501.0
4786,777,86,206,504.0
4787,778,-93,206,504.0
4788,778,27,50,500.0
4789,779,-108,83,501.0
4790,779,87,206,504.0
4791,780,-120,20,500.0
4792,780,-119,20,500.0
4793,780,-116,20,500.0
4794,780,-115,20,500.0
4795,780,-114,20,500.0
4796,780,-108,83,501.0
4797,780,-95,206,504.0
4798,780,-24,50,500.0
4799,780,-22,70,501.0
4800,780,-21,70,501.0
4801,780,-20,70,501.0
4802,780,-19,70,501.0
4803,780,60,74,501.0
4804,780,88,206,504.0
4805,780,91,206,504.0
4806,781,-108,83,501.0
4807,781,-107,83,501.0
4808,781,-106,83,501.0
4809,781,-105,83,501.0
4810,781,-39,243,504.0
4811,781,-38,243,504.0
4812,781,-19,70,501.0
4813,781,61,74,501.0
4814,782,-91,70,501.0
4815,782,-90,70,501.0
4816,782,-89,70,501.0
4817,782,-88,70,501.0
4818,782,-39,243,504.0
4819,782,-38,243,504.0
4820,782,-19,70,501.0
4821,782,0,116,502.0
4822,782,28,116,502.0
4823,782,35,206,504.0
4824,782,36,206,504.0
4825,782,72,116,502.0
4826,782,78,74,501.0
4827,782,86,70,501.0
4828,782,285,70,501.0
4829,783,-88,70,501.0
4830,783,-68,70,501.0
4831,783,-67,70,501.0
4832,783,-66,70,501.0
4833,783,-39,116,502.0
4834,783,-36,116,502.0
4835,783,-10,111,502.0
4836,783,-2,74,501.0
4837,783,6,70,501.0
4838,783,7,70,501.0
4839,783,26,74,501.0
4840,783,36,206,504.0
4841,783,62,179,503.0
4842,783,72,116,502.0
4843,783,79,74,501.0
4844,783,285,70,501.0
4845,784,-88,70,501.0
4846,784,-68,70,501.0
4847,784,-58,243,504.0
4848,784,-50,243,504.0
4849,784,6,70,501.0
4850,784,25,74,501.0
4851,784,36,206,504.0
4852,784,81,116,502.0
4853,785,-127,83,501.0
4854,785,-126,83,501.0
4855,785,-95,206,504.0
4856,785,-69,70,501.0
4857,785,-68,70,501.0
4858,785,-57,243,504.0
4859,785,-56,243,504.0
4860,785,-52,243,504.0
4861,785,-51,243,504.0
4862,785,-37,116,502.0
4863,785,4,70,501.0
4864,785,5,70,501.0
4865,785,6,70,501.0
4866,785,61,74,501.0
4867,785,70,116,502.0
4868,785,72,116,502.0
4869,785,73,116,502.0
4870,785,80,116,502.0
4871,785,81,116,502.0
4872,785,82,116,502.0
4873,786,-72,116,502.0
4874,786,-57,243,504.0
4875,786,-56,243,504.0
4876,786,-52,243,504.0
4877,786,-51,243,504.0
4878,786,15,100,502.0
4879,786,34,206,504.0
4880,786,60,74,501.0
4881,786,81,116,502.0
4882,787,-27,83,501.0
4883,787,14,100,502.0
4884,787,70,116,502.0
4885,788,-110,74,501.0
4886,788,-104,74,501.0
4887,788,-54,243,504.0
4888,788,-37,116,502.0
4889,788,-27,83,501.0
4890,788,13,100,502.0
4891,788,32,206,504.0
4892,788,70,116,502.0
4893,788,95,166,503.0
4894,788,96,166,503.0
4895,789,-109,74,501.0
4896,789,-105,74,501.0
4897,789,-27,83,501.0
4898,789,53,20,500.0
4899,790,-107,116,502.0
4900,790,-95,70,501.0
4901,790,-94,70,501.0
4902,790,-57,243,504.0
4903,790,-56,243,504.0
4904,790,-52,243,504.0
4905,790,-51,243,504.0
4906,790,-29,83,501.0
4907,790,-28,83,501.0
4908,790,-27,83,501.0
4909,790,-16,116,502.0
4910,790,-13,70,501.0
4911,790,-12,70,501.0
4912,790,-11,70,501.0
4913,790,-10,70,501.0
4914,790,33,206,504.0
4915,791,-108,116,502.0
4916,791,-107,116,502.0
4917,791,-106,116,502.0
4918,791,-57,243,504.0
4919,791,-56,243,504.0
4920,791,-52,243,504.0
4921,791,-51,243,504.0
4922,791,-10,70,501.0
4923,791,34,206,504.0
4924,791,37,206,504.0
4925,792,-107,116,502.0
4926,792,-58,243,504.0
4927,792,-50,243,504.0
4928,792,-10,70,501.0
4929,792,79,20,500.0
4930,792,80,20,500.0
4931,792,81,20,500.0
4932,793,-109,74,501.0
4933,793,-105,74,501.0
4934,793,-73,74,501.0
4935,793,-67,74,501.0
4936,793,44,20,500.0
4937,793,45,20,500.0
4938,793,48,20,500.0
4939,793,49,20,500.0
4940,793,50,20,500.0
4941,794,-110,74,501.0
4942,794,-104,74,501.0
4943,794,-78,70,501.0
4944,794,-77,70,501.0
4945,794,-72,74,501.0
4946,794,-68,74,501.0
4947,794,65,74,501.0
4948,795,-89,20,500.0
4949,795,-78,70,501.0
4950,795,-70,116,502.0
4951,795,-41,70,501.0
4952,795,65,74,501.0
4953,796,-89,20,500.0
4954,796,-80,70,501.0
4955,796,-79,70,501.0
4956,796,-78,70,501.0
4957,796,-71,116,502.0
4958,796,-69,116,502.0
4959,796,-22,70,501.0
4960,796,2,74,501.0
4961,796,8,74,501.0
4962,796,62,74,501.0
4963,796,63,74,501.0
4964,796,64,74,501.0
4965,796,66,74,501.0
4966,796,67,74,501.0
4967,796,68,74,501.0
4968,797,-59,111,502.0
4969,797,-53,111,502.0
4970,797,-27,74,501.0
4971,797,-22,70,501.0
4972,797,3,74,501.0
4973,797,7,74,501.0
4974,797,24,243,504.0
4975,798,-72,74,501.0
4976,798,-58,74,501.0
4977,798,-54,74,501.0
4978,798,-32,74,501.0
4979,798,-28,74,501.0
4980,798,-22,70,501.0
4981,798,5,116,502.0
4982,798,20,116,502.0
4983,798,25,243,504.0
4984,798,26,243,504.0
4985,798,89,100,502.0
4986,799,-106,50,500.0
4987,799,-73,74,501.0
4988,799,-56,116,502.0
4989,799,-30,116,502.0
4990,799,4,116,502.0
4991,799,5,116,502.0
4992,799,6,116,502.0
4993,799,26,243,504.0
4994,799,88,100,502.0
4995,800,-108,243,504.0
4996,800,-107,243,504.0
4997,800,-57,116,502.0
4998,800,-55,116,502.0
4999,800,-31,116,502.0
5000,800,-30,116,502.0
5001,800,-29,116,502.0
5002,800,-22,70,501.0
5003,800,5,116,502.0
5004,800,87,100,502.0
5005,801,-112,50,500.0
5006,801,-108,50,500.0
5007,801,-107,243,504.0
5008,801,-56,116,502.0
5009,801,-30,116,502.0
5010,801,-22,70,501.0
5011,801,3,74,501.0
5012,801,7,74,501.0
5013,801,28,243,504.0
5014,802,-66,111,502.0
5015,802,-58,74,501.0
5016,802,-54,74,501.0
5017,802,-28,74,501.0
5018,802,2,74,501.0
5019,802,8,74,501.0
5020,802,31,20,500.0
5021,802,32,20,500.0
5022,802,33,20,500.0
5023,802,36,20,500.0
5024,802,37,20,500.0
5025,802,72,100,502.0
5026,802,85,100,502.0
5027,803,-110,50,500.0
5028,803,-65,74,501.0
5029,803,-59,111,502.0
5030,803,-53,111,502.0
5031,803,-27,74,501.0
5032,803,44,20,500.0
5033,803,45,20,500.0
5034,803,46,20,500.0
5035,803,49,20,500.0
5036,803,50,20,500.0
5037,803,71,100,502.0
5038,804,-95,74,501.0
5039,804,-86,83,501.0
5040,804,-45,83,501.0
5041,804,-44,83,501.0
5042,804,-43,83,501.0
5043,804,70,100,502.0
5044,805,-108,50,500.0
5045,805,-107,243,504.0
5046,805,-95,74,501.0
5047,805,-64,116,502.0
5048,805,61,116,502.0
5049,805,69,100,502.0
5050,806,-95,74,501.0
5051,806,68,100,502.0
5052,807,-94,74,501.0
5053,807,-93,74,501.0
5054,807,-92,74,501.0
5055,807,-65,74,501.0
5056,807,0,166,503.0
5057,807,5,166,503.0
5058,807,26,74,501.0
5059,808,-95,74,501.0
5060,808,-66,111,502.0
5061,808,-57,74,501.0
5062,808,-51,74,501.0
5063,808,-36,100,502.0
5064,808,0,166,503.0
5065,808,3,166,503.0
5066,808,7,166,503.0
5067,808,27,74,501.0
5068,809,-95,74,501.0
5069,809,0,166,503.0
5070,809,51,50,500.0
5071,809,59,50,500.0
5072,810,-95,74,501.0
5073,810,-43,116,502.0
5074,810,28,116,502.0
5075,810,52,243,504.0
5076,810,53,243,504.0
5077,810,57,243,504.0
5078,810,58,243,504.0
5079,810,63,116,502.0
5080,810,64,116,502.0
5081,811,3,166,503.0
5082,811,6,166,503.0
5083,811,52,243,504.0
5084,811,53,50,500.0
5085,811,57,50,500.0
5086,811,58,243,504.0
5087,812,-71,206,504.0
5088,812,27,74,501.0
5089,812,31,74,501.0
5090,813,-36,74,501.0
5091,813,-30,74,501.0
5092,813,26,74,501.0
5093,813,32,74,501.0
5094,813,55,50,500.0
5095,814,-70,206,504.0
5096,814,-64,116,502.0
5097,814,-35,74,501.0
5098,814,-31,74,501.0
5099,814,-10,20,500.0
5100,815,-69,206,504.0
5101,815,-64,116,502.0
5102,815,-33,179,503.0
5103,815,10,243,504.0
5104,815,11,243,504.0
5105,815,57,50,500.0
5106,815,58,243,504.0
5107,816,-46,50,500.0
5108,816,-34,179,503.0
5109,816,-33,179,503.0
5110,816,-32,179,503.0
5111,816,0,74,501.0
5112,816,21,83,501.0
5113,816,57,243,504.0
5114,816,285,74,501.0
5115,817,-45,90,501.0
5116,817,-44,90,501.0
5117,817,-33,179,503.0
5118,817,0,74,501.0
5119,817,13,243,504.0
5120,818,-45,90,501.0
5121,818,-44,50,500.0
5122,818,-35,74,501.0
5123,818,-31,74,501.0
5124,818,46,206,504.0
5125,818,47,206,504.0
5126,819,-36,74,501.0
5127,819,-30,74,501.0
5128,819,10,243,504.0
5129,819,11,243,504.0
5130,819,15,243,504.0
5131,819,16,243,504.0
5132,819,47,206,504.0
5133,820,-42,50,500.0
5134,820,10,243,504.0
5135,820,11,243,504.0
5136,820,15,243,504.0
5137,820,16,243,504.0
5138,820,47,206,504.0
5139,820,285,74,501.0
5140,821,9,243,504.0
5141,821,17,243,504.0
5142,822,-45,90,501.0
5143,822,-44,50,500.0
5144,822,45,206,504.0
5145,822,59,74,501.0
5146,823,-45,90,501.0
5147,823,-44,90,501.0
5148,823,27,74,501.0
5149,823,60,74,501.0
5150,824,-62,20,500.0
5151,824,-38,50,500.0
5152,824,27,74,501.0
5153,824,43,206,504.0
5154,825,-3,70,501.0
5155,825,0,70,501.0
5156,825,1,70,501.0
5157,825,14,111,502.0
5158,825,20,111,502.0
5159,825,27,74,501.0
5160,825,61,116,502.0
5161,826,15,74,501.0
5162,826,19,74,501.0
5163,826,44,206,504.0
5164,827,-32,206,504.0
5165,827,-15,74,501.0
5166,827,-9,74,501.0
5167,827,17,116,502.0
5168,827,45,206,504.0
5169,827,48,206,504.0
5170,828,-41,243,504.0
5171,828,-40,243,504.0
5172,828,-14,74,501.0
5173,828,-10,74,501.0
5174,828,16,116,502.0
5175,828,18,116,502.0
5176,828,32,116,502.0
5177,829,-41,243,504.0
5178,829,-40,50,500.0
5179,829,-36,50,500.0
5180,829,-35,243,504.0
5181,829,-31,83,501.0
